Source,Target,Type,Id,Label,Weight
53e9a8d4b7602d97032257cd,53e9a938b7602d970328b70b,Directed,337769,,1
53e9a8d4b7602d97032257cd,53e9b213b7602d9703ca87b8,Directed,337772,,1
53e9a8d4b7602d97032257cd,53e9b2dbb7602d9703d8d313,Directed,337773,,1
53e9a8d4b7602d97032257cd,53e9be35b7602d9704af35d4,Directed,337774,,1
53e9a8d4b7602d9703225eca,53e9a8d4b7602d9703225eca,Directed,337851,,1
53e9a8d4b7602d9703225eca,558af1cce4b031bae1fa9d61,Directed,337868,,1
53e9a8dbb7602d9703228de5,53e9a433b7602d9702d4ecd8,Directed,337948,,1
53e9a8dbb7602d9703228de5,53e99c4bb7602d97024fac1d,Directed,337953,,1
53e9a8dbb7602d970322af9b,53e9b38eb7602d9703e6f5b1,Directed,338095,,1
53e9a8dbb7602d970322af9b,53e9bc73b7602d97048ef11e,Directed,338102,,1
53e9a8dbb7602d970322b458,53e9ac21b7602d97035e2f1b,Directed,338161,,1
53e9a8dbb7602d970322b458,53e9af0cb7602d9703943b0a,Directed,338163,,1
53e9a8dbb7602d970322c9bd,53e99ea6b7602d970276df8a,Directed,338216,,1
53e9a8dbb7602d970322c9bd,53e9a5e9b7602d9702f10bb7,Directed,338220,,1
53e9a8dbb7602d970322c9bd,53e9a9a2b7602d9703302a83,Directed,338222,,1
53e9a8dbb7602d970322c9bd,53e9b1c2b7602d9703c51913,Directed,338227,,1
53e9a8dbb7602d970322c9bd,53e9b57cb7602d97040bc4a8,Directed,338230,,1
53e9a8dbb7602d970322c9bd,53e9b6fab7602d97042900c9,Directed,338232,,1
53e9a8dbb7602d970322c9bd,53e9b71db7602d97042b6cb5,Directed,338233,,1
53e9a8dbb7602d970322c9bd,53e9bca5b7602d9704922b43,Directed,338237,,1
53e9a8dbb7602d970322c9bd,53e9bd2bb7602d97049ba9f8,Directed,338238,,1
53e9a8dbb7602d970322c9bd,53e9bdfdb7602d9704aad0ed,Directed,338239,,1
53e9a8dbb7602d970322d86a,53e9a8dbb7602d970322d86a,Directed,338287,,1
53e9a8e2b7602d9703230683,53e9bc00b7602d97048607b0,Directed,338508,,1
53e9a8e3b7602d97032324a0,53e99acab7602d9702348717,Directed,338738,,1
53e9a8e3b7602d9703233847,558b0763e4b037c0875a99b4,Directed,338779,,1
53e9a8e3b7602d9703233a1c,53e999b4b7602d97021fa9f7,Directed,338780,,1
53e9a8e3b7602d9703233a1c,53e99f48b7602d9702818bf7,Directed,338784,,1
53e9a8e3b7602d9703233a1c,53e9b3abb7602d9703e8e9bd,Directed,338795,,1
53e9a8e3b7602d9703233a1c,53e9b6abb7602d970422c66b,Directed,338796,,1
53e9a8e3b7602d9703233a1c,5736965e6e3b12023e56b70c,Directed,338799,,1
53e9a8e3b7602d9703235072,53e99a04b7602d9702254e43,Directed,338855,,1
53e9a8e3b7602d9703235072,53e9a101b7602d97029ebcd5,Directed,338857,,1
53e9a8e3b7602d9703235072,53e9a2e4b7602d9702beea41,Directed,338858,,1
53e9a8e3b7602d9703235072,53e9b29cb7602d9703d43083,Directed,338860,,1
53e9a8e3b7602d9703235072,53e9ba4ab7602d97046614f3,Directed,338862,,1
53e9a8e3b7602d9703235148,53e9aa3ab7602d97033a609d,Directed,338869,,1
53e9a8e3b7602d9703235148,53e9b70fb7602d97042a778c,Directed,338874,,1
53e9a8e3b7602d9703235d45,53e998d5b7602d970210ffb5,Directed,338897,,1
53e9a8ebb7602d970323c97e,53e9ba28b7602d97046356d4,Directed,339121,,1
53e9a8ebb7602d970323cfc4,53e9a091b7602d9702976aa7,Directed,339130,,1
53e9a8ebb7602d970323cfc4,53e9a93eb7602d9703293291,Directed,339132,,1
53e9a8ebb7602d970323cfc4,53e9b532b7602d970406e0d2,Directed,339142,,1
53e9a8f1b7602d9703240b14,53e9b4c3b7602d9703fdc3ab,Directed,339592,,1
53e9a8f1b7602d9703240b14,53e9b79fb7602d97043494f9,Directed,339594,,1
53e9a8f1b7602d9703240b14,53e9b7f4b7602d97043a3030,Directed,339595,,1
53e9a8f1b7602d9703240b14,53e9baa6b7602d97046d1ea0,Directed,339596,,1
53e9a8f8b7602d9703245975,53e9b2efb7602d9703da81b2,Directed,339799,,1
53e9a8f8b7602d9703245c31,53e9a051b7602d970293929c,Directed,339858,,1
53e9a8f8b7602d9703245c31,53e9a97bb7602d97032d377e,Directed,339865,,1
53e9a8f8b7602d9703245c31,53e9b521b7602d97040559ed,Directed,339872,,1
53e9a8f8b7602d9703245c31,53e9b94db7602d9704537e15,Directed,339875,,1
53e9a8f9b7602d97032477b1,53e9ad5db7602d9703745147,Directed,339935,,1
53e9a8f9b7602d97032477b1,53e9b409b7602d9703effe09,Directed,339939,,1
53e9a8f9b7602d9703249453,53e99875b7602d97020ad86c,Directed,340026,,1
53e9a8f9b7602d9703249453,53e9a366b7602d9702c73178,Directed,340031,,1
53e9a8f9b7602d9703249453,53e9a8ffb7602d970324d0d9,Directed,340035,,1
53e9a8f9b7602d9703249453,53e9b344b7602d9703e185f8,Directed,340038,,1
53e9a8f9b7602d9703249453,53e9b7f5b7602d97043a81e6,Directed,340039,,1
53e9a8f9b7602d9703249f7d,53e9b93eb7602d970452a169,Directed,340210,,1
53e9a8f9b7602d9703249f7d,53e99bcdb7602d9702478408,Directed,340211,,1
53e9a8f9b7602d9703249f7d,53e9ab4fb7602d97034e3d49,Directed,340217,,1
53e9a8f9b7602d9703249f7d,53e9b8dbb7602d97044bf1e9,Directed,340219,,1
53e9a8f9b7602d9703249f7d,53e9bcefb7602d97049734c3,Directed,340220,,1
53e9a8f9b7602d9703249f7d,558b0763e4b037c0875a99b4,Directed,340221,,1
53e9a8ffb7602d970324d9e6,53e9a479b7602d9702d99c80,Directed,340495,,1
53e9a8ffb7602d970324dd6f,53e998f0b7602d970212f691,Directed,340520,,1
53e9a8ffb7602d970324dd6f,53e9b38eb7602d9703e700df,Directed,340531,,1
53e9a8ffb7602d970324dd6f,53e9b833b7602d97043efc57,Directed,340534,,1
53e9a8ffb7602d970324dd6f,53e9b88ab7602d970445a062,Directed,340535,,1
53e9a8ffb7602d970324dd6f,53e9bbf5b7602d970484cec2,Directed,340537,,1
53e9a8ffb7602d970324dd6f,53e9bbfbb7602d97048584a5,Directed,340538,,1
53e9a8ffb7602d970324e0c7,53e9bddbb7602d9704a8da5a,Directed,340552,,1
53e9a8ffb7602d970324de8a,53e9999eb7602d97021e1e72,Directed,340556,,1
53e9a8ffb7602d970324de8a,53e99ee6b7602d97027af57f,Directed,340559,,1
53e9a8ffb7602d970324de8a,53e99f11b7602d97027dd00e,Directed,340561,,1
53e9a8ffb7602d970324de8a,53e9a4f3b7602d9702e13423,Directed,340566,,1
53e9a8ffb7602d970324de8a,53e9a8a3b7602d97031f15db,Directed,340573,,1
53e9a8ffb7602d970324de8a,53e9ab5fb7602d97034f6761,Directed,340580,,1
53e9a8ffb7602d970324de8a,53e9ae11b7602d970381d7c5,Directed,340585,,1
53e9a8ffb7602d970324de8a,53e9b089b7602d9703af1cfe,Directed,340591,,1
53e9a8ffb7602d970324de8a,53e9b179b7602d9703c011b2,Directed,340592,,1
53e9a8ffb7602d970324de8a,53e9b2d1b7602d9703d7f2a3,Directed,340593,,1
53e9a8ffb7602d970324de8a,53e9b350b7602d9703e28eaa,Directed,340595,,1
53e9a8ffb7602d970324de8a,53e9b7c7b7602d9704375923,Directed,340601,,1
53e9a8ffb7602d970324de8a,53e9bb80b7602d97047c5a63,Directed,340603,,1
53e9a8ffb7602d970324de8a,53e9bb9ab7602d97047e036b,Directed,340604,,1
53e9a8ffb7602d970324de8a,558b01d584ae84d265c0f0f7,Directed,340610,,1
53e9a8ffb7602d970324de8a,56d87414dabfae2eee0afffd,Directed,340611,,1
53e9a8ffb7602d970324f46b,53e9aaa9b7602d97034220d2,Directed,340705,,1
53e9a8ffb7602d970324f46b,53e9bc2cb7602d9704896409,Directed,340718,,1
53e9a8ffb7602d970324ff01,53e9b661b7602d97041c1042,Directed,340771,,1
53e9a8ffb7602d9703251987,53e9a7feb7602d9703141a8c,Directed,340848,,1
53e9a8ffb7602d9703251987,53e9ac6fb7602d970363f74f,Directed,340849,,1
53e9a8ffb7602d9703251987,53e9b042b7602d9703aa231b,Directed,340852,,1
53e9a8ffb7602d9703251987,53e9b326b7602d9703df5bf4,Directed,340854,,1
53e9a8ffb7602d970325193f,53e9ab69b7602d9703507970,Directed,340860,,1
53e9a8ffb7602d970325193f,53e9aeebb7602d9703919a5a,Directed,340862,,1
53e9a900b7602d970325303c,53e9abe4b7602d970359de51,Directed,340931,,1
53e9a905b7602d9703254524,53e9a0a6b7602d9702991e2f,Directed,341022,,1
53e9a905b7602d9703254524,53e9a6dfb7602d9703014833,Directed,341027,,1
53e9a905b7602d9703254524,53e9a9f0b7602d9703359448,Directed,341029,,1
53e9a905b7602d9703254524,53e9a584b7602d9702eaf067,Directed,341032,,1
53e9a906b7602d9703257363,53e99ce6b7602d970259be35,Directed,341116,,1
53e9a906b7602d9703257363,53e9a0d1b7602d97029b8fe3,Directed,341117,,1
53e9a906b7602d970325861d,53e99f11b7602d97027dd00e,Directed,341247,,1
53e9a906b7602d970325861d,53e9a958b7602d97032b08f2,Directed,341255,,1
53e9a906b7602d970325861d,5c7822d24895d9cbc67da636,Directed,341271,,1
53e9a906b7602d9703258e47,53e9b82fb7602d97043e8ca1,Directed,341331,,1
53e9a90db7602d970325b8f7,53e9b7c7b7602d9704375923,Directed,341494,,1
53e9a90db7602d970325be62,53e9b62eb7602d970418a24f,Directed,341621,,1
53e9a90db7602d970325c3d2,53e99fb4b7602d970288cc90,Directed,341694,,1
53e9a90db7602d970325d7d7,53e9991cb7602d970215b35c,Directed,341861,,1
53e9a90db7602d970325d7d7,53e99beab7602d9702495a3e,Directed,341864,,1
53e9a90db7602d970325d7d7,53e9a1b6b7602d9702aacd4c,Directed,341869,,1
53e9a90db7602d970325d7d7,53e9abb2b7602d9703562f09,Directed,341871,,1
53e9a90db7602d970325d7d7,53e9b1c2b7602d9703c51913,Directed,341877,,1
53e9a90db7602d970325d928,53e9b102b7602d9703b805f4,Directed,341897,,1
53e9a90db7602d970325d928,53e9b607b7602d970415f4b4,Directed,341900,,1
53e9a90db7602d970325d928,53e9b627b7602d970417fc79,Directed,341901,,1
53e9a90db7602d970325fadb,53e9a224b7602d9702b27b09,Directed,341972,,1
53e9a90db7602d970325fadb,53e9ab7eb7602d9703526bcf,Directed,341978,,1
53e9a90db7602d970325fadb,53e9b14cb7602d9703bd1439,Directed,341979,,1
53e9a90db7602d970325fadb,53e9bb08b7602d9704740021,Directed,341988,,1
53e9a90db7602d970325fadb,558b0572e4b031bae1fb1171,Directed,341993,,1
53e9a914b7602d97032694b1,53e9a060b7602d9702946719,Directed,342354,,1
53e9a914b7602d97032694b1,53e9b5ceb7602d97041170dc,Directed,342364,,1
53e9a91ab7602d970326b6c1,53e998a2b7602d97020d9e9e,Directed,342482,,1
53e9a91ab7602d970326b6c1,53e998dbb7602d9702119c67,Directed,342483,,1
53e9a91ab7602d970326b6c1,53e99915b7602d970214dec0,Directed,342484,,1
53e9a91ab7602d970326b6c1,53e9996fb7602d97021b2af5,Directed,342485,,1
53e9a91ab7602d970326b6c1,53e99a74b7602d97022e775b,Directed,342487,,1
53e9a91ab7602d970326b6c1,53e99de9b7602d97026ac9d4,Directed,342494,,1
53e9a91ab7602d970326b6c1,53e99e0bb7602d97026cfe32,Directed,342495,,1
53e9a91ab7602d970326b6c1,53e9a00ab7602d97028ef5d6,Directed,342499,,1
53e9a91ab7602d970326b6c1,53e9a5f6b7602d9702f2135f,Directed,342509,,1
53e9a91ab7602d970326b6c1,53e9a711b7602d970304ade4,Directed,342510,,1
53e9a91ab7602d970326b6c1,53e9aa95b7602d970340b6bb,Directed,342515,,1
53e9a91ab7602d970326b6c1,53e9ac95b7602d970366fc5e,Directed,342517,,1
53e9a91ab7602d970326b6c1,53e9ad7cb7602d970376c9d0,Directed,342519,,1
53e9a91ab7602d970326b6c1,53e9b036b7602d9703a95433,Directed,342521,,1
53e9a91ab7602d970326b6c1,53e9b07db7602d9703ae6be9,Directed,342524,,1
53e9a91ab7602d970326b6c1,53e9b0e6b7602d9703b5f339,Directed,342528,,1
53e9a91ab7602d970326b6c1,53e9b409b7602d9703efce69,Directed,342534,,1
53e9a91ab7602d970326b6c1,53e9b4abb7602d9703fb884b,Directed,342538,,1
53e9a91ab7602d970326b6c1,53e9b6fab7602d970428dd78,Directed,342539,,1
53e9a91ab7602d970326b6c1,53e9b7e1b7602d97043936f9,Directed,342543,,1
53e9a91ab7602d970326b6c1,53e9ba7db7602d97046a1cf4,Directed,342545,,1
53e9a91ab7602d970326b6c1,53e9bb66b7602d97047a49f8,Directed,342546,,1
53e9a91ab7602d970326b6c1,53e9bd9eb7602d9704a4a109,Directed,342548,,1
53e9a91ab7602d970326d8fb,53e9a4c7b7602d9702de5fb7,Directed,342763,,1
53e9a91ab7602d970326d8fb,53e9ab5fb7602d97034f6761,Directed,342767,,1
53e9a91ab7602d970326d8fb,53e9abdab7602d970358f37a,Directed,342768,,1
53e9a91ab7602d970326d8fb,53e9b110b7602d9703b9078a,Directed,342771,,1
53e9a91ab7602d970326d8fb,53e9bac1b7602d97046edfcf,Directed,342775,,1
53e9a91ab7602d970326e353,53e9a108b7602d97029f7d4c,Directed,342840,,1
53e9a91bb7602d970326f9eb,53e9a52bb7602d9702e4ae1d,Directed,342958,,1
53e9a91bb7602d970326f9eb,53e9bd87b7602d9704a2bbab,Directed,342967,,1
53e9a91bb7602d970326f9eb,53e9bdb9b7602d9704a64acf,Directed,342968,,1
53e9a91bb7602d970326f9eb,53e9be72b7602d9704b34749,Directed,342969,,1
53e9a91bb7602d9703270177,53e9ba8ab7602d97046acf3e,Directed,343003,,1
53e9a922b7602d9703273e23,5489016645ce471f909f12a1,Directed,343287,,1
53e9a922b7602d9703273e23,56d8ba95dabfae2eee2bbece,Directed,343288,,1
53e9a922b7602d9703276066,53e9a1d0b7602d9702ac954b,Directed,343388,,1
53e9a922b7602d9703276066,53e9b2f0b7602d9703daebce,Directed,343398,,1
53e9a922b7602d9703276066,53e9b6b4b7602d97042378f7,Directed,343399,,1
53e9a92ab7602d97032798f9,53e9a073b7602d970295b0ee,Directed,343728,,1
53e9a92ab7602d97032798f9,53e9a108b7602d97029f7d4c,Directed,343730,,1
53e9a92ab7602d97032798f9,53e9a743b7602d970307994c,Directed,343731,,1
53e9a92ab7602d97032798f9,53e9a7e4b7602d9703126d09,Directed,343733,,1
53e9a92ab7602d97032798f9,53e9a8b7b7602d97032069ac,Directed,343734,,1
53e9a92ab7602d97032798f9,53e9b070b7602d9703ad7d06,Directed,343740,,1
53e9a92ab7602d97032798f9,53e9bd9fb7602d9704a4cb07,Directed,343743,,1
53e9a92ab7602d970327e480,53e9a711b7602d97030492ac,Directed,344127,,1
53e9a930b7602d9703281385,53e9ac19b7602d97035dc245,Directed,344261,,1
53e9a930b7602d97032816c6,53e9986eb7602d97020a5743,Directed,344267,,1
53e9a930b7602d97032816c6,53e9a9beb7602d970331b1ba,Directed,344280,,1
53e9a931b7602d970328367e,53e9993fb7602d9702179fbc,Directed,344459,,1
53e9a931b7602d9703283dfb,53e9a675b7602d9702fa5798,Directed,344517,,1
53e9a931b7602d9703283dfb,53e9a946b7602d970329b42c,Directed,344518,,1
53e9a931b7602d9703283dfb,53e9ae11b7602d970381d7c5,Directed,344519,,1
53e9a931b7602d9703283dfb,53e9b7bbb7602d97043676c0,Directed,344520,,1
53e9a931b7602d9703283dfb,53e9b8aeb7602d970448cad5,Directed,344521,,1
53e9a931b7602d9703283dfb,53e9bbf5b7602d97048536f4,Directed,344522,,1
53e9a931b7602d9703284cfa,53e99ea0b7602d9702768444,Directed,344599,,1
53e9a931b7602d9703284cfa,53e9a5f6b7602d9702f23d0d,Directed,344601,,1
53e9a931b7602d9703284cfa,53e9afe9b7602d9703a3d156,Directed,344606,,1
53e9a931b7602d9703284cfa,53e9b409b7602d9703efd8c3,Directed,344610,,1
53e9a931b7602d9703284cfa,53e9ba33b7602d9704643515,Directed,344614,,1
53e9a931b7602d9703285760,53e999eeb7602d9702230f3d,Directed,344658,,1
53e9a931b7602d9703285760,53e9b30ab7602d9703dcfbc3,Directed,344668,,1
53e9a931b7602d9703286280,53e9a6d0b7602d9703005726,Directed,344754,,1
53e9a931b7602d9703286568,53e9a0f4b7602d97029e039b,Directed,344780,,1
53e9a931b7602d9703286568,53e9b048b7602d9703aa91c5,Directed,344786,,1
53e9a931b7602d9703286568,53e9b8aeb7602d9704487aa1,Directed,344789,,1
53e9a937b7602d9703288cf1,53e9b15ab7602d9703be0bf1,Directed,344856,,1
53e9a937b7602d970328a5ec,53e9a922b7602d9703276a9e,Directed,344986,,1
53e9a937b7602d970328a5ec,53e9ac22b7602d97035e4996,Directed,344987,,1
53e9a937b7602d970328a5ec,53e9ac89b7602d970365e20f,Directed,344988,,1
53e9a937b7602d970328a5ec,53e9be2eb7602d9704aede6a,Directed,345000,,1
53e9a938b7602d970328add2,53e9b0d8b7602d9703b5641b,Directed,345025,,1
53e9a938b7602d970328c1a4,53e9b54ab7602d9704080b63,Directed,345102,,1
53e9a938b7602d970328c1a4,53e9bd7bb7602d9704a1b358,Directed,345105,,1
53e9a938b7602d970328d370,53e9b166b7602d9703be9f92,Directed,345307,,1
53e9a938b7602d970328db80,53e99d73b7602d970262bb4a,Directed,345317,,1
53e9a938b7602d970328de19,53e997ddb7602d9701fd68b1,Directed,345340,,1
53e9a938b7602d970328de19,53e99bdcb7602d9702488299,Directed,345344,,1
53e9a938b7602d970328de19,53e99d65b7602d9702623230,Directed,345346,,1
53e9a938b7602d970328de19,53e9a2b9b7602d9702bc04e8,Directed,345347,,1
53e9a938b7602d970328de19,53e9a627b7602d9702f53e0e,Directed,345348,,1
53e9a938b7602d970328de19,53e9ad05b7602d97036e5fa8,Directed,345349,,1
53e9a938b7602d970328de19,53e9b036b7602d9703a92fc6,Directed,345352,,1
53e9a938b7602d970328de19,53e9b2e0b7602d9703d9507c,Directed,345356,,1
53e9a938b7602d970328de19,53e9b409b7602d9703eff487,Directed,345358,,1
53e9a938b7602d970328de19,53e9b769b7602d970430fd0a,Directed,345359,,1
53e9a938b7602d970328de19,5736958d6e3b12023e4adadc,Directed,345364,,1
53e9a93eb7602d9703290326,53e99d73b7602d970262c0d0,Directed,345494,,1
53e9a93eb7602d9703290326,53e9a408b7602d9702d2156b,Directed,345497,,1
53e9a93eb7602d9703290326,53e9b024b7602d9703a81dfa,Directed,345500,,1
53e9a93eb7602d9703290326,53e9b549b7602d970407ed27,Directed,345502,,1
53e9a93eb7602d9703293291,53e9b2dbb7602d9703d8c097,Directed,345652,,1
53e9a945b7602d97032957c5,53e99c0bb7602d97024b7fff,Directed,345816,,1
53e9a945b7602d9703295f65,53e9a97ab7602d97032d0b82,Directed,345910,,1
53e9a945b7602d9703295f65,53e9b381b7602d9703e63436,Directed,345913,,1
53e9a945b7602d9703295f65,53e9b783b7602d9704329bf2,Directed,345916,,1
53e9a945b7602d9703296807,53e999b4b7602d97021f860f,Directed,345972,,1
53e9a945b7602d9703296807,53e9a3e7b7602d9702cfe3c2,Directed,345979,,1
53e9a945b7602d9703296807,53e9b27bb7602d9703d23157,Directed,345991,,1
53e9a945b7602d9703296807,53e9ba16b7602d970461a4b8,Directed,345997,,1
53e9a945b7602d9703297c92,53e9b4abb7602d9703fbb0d6,Directed,346071,,1
53e9a946b7602d9703299160,53e9abc4b7602d9703572339,Directed,346163,,1
53e9a946b7602d970329a425,53e9a401b7602d9702d1c40d,Directed,346251,,1
53e9a946b7602d970329b42c,53e9b594b7602d97040dc467,Directed,346413,,1
53e9a946b7602d970329b1e8,53e9a415b7602d9702d31e4f,Directed,346418,,1
53e9a946b7602d970329b1e8,53e9b96eb7602d970455a8a6,Directed,346421,,1
53e9a946b7602d970329b1e8,5736968d6e3b12023e597870,Directed,346425,,1
53e9a94bb7602d970329e166,53e9aabdb7602d970343be53,Directed,346584,,1
53e9a94bb7602d970329e166,53e9b7d9b7602d970438959a,Directed,346590,,1
53e9a94bb7602d970329e6be,53e9bddbb7602d9704a8994c,Directed,346740,,1
53e9a94cb7602d970329f14b,53e9b8aeb7602d970448cad5,Directed,346755,,1
53e9a94cb7602d970329f4c1,5c7822d24895d9cbc67da636,Directed,346767,,1
53e9a952b7602d97032a6ff0,53e9afe9b7602d9703a3d156,Directed,347479,,1
53e9a952b7602d97032a6ff0,5736968d6e3b12023e597938,Directed,347487,,1
53e9a952b7602d97032a79f4,53e99976b7602d97021b9b5e,Directed,347525,,1
53e9a952b7602d97032a7fd2,53e9a61fb7602d9702f4d289,Directed,347545,,1
53e9a952b7602d97032a7fd2,53e9b3b7b7602d9703e9a4da,Directed,347551,,1
53e9a957b7602d97032ab688,53e9a082b7602d970296d0ce,Directed,347786,,1
53e9a957b7602d97032ab688,53e9af18b7602d970394f510,Directed,347795,,1
53e9a957b7602d97032ab688,53e9b47cb7602d9703f80a5a,Directed,347798,,1
53e9a957b7602d97032ab688,53e9bd2ab7602d97049b8b30,Directed,347802,,1
53e9a957b7602d97032ab688,53e9bd4bb7602d97049de510,Directed,347803,,1
53e9a957b7602d97032ac71b,53e9b4f5b7602d9704021781,Directed,347940,,1
53e9a957b7602d97032ac71b,53e9afc7b7602d9703a19e1c,Directed,347952,,1
53e9a957b7602d97032ac71b,53e9b6a7b7602d97042240e9,Directed,347954,,1
53e9a957b7602d97032ac71b,53e9b879b7602d97044457f4,Directed,347955,,1
53e9a957b7602d97032ac71b,53e9bcd9b7602d970495fae4,Directed,347958,,1
53e9a957b7602d97032ac766,53e99ea6b7602d970276df8a,Directed,347961,,1
53e9a957b7602d97032ac766,53e9a914b7602d9703263230,Directed,347967,,1
53e9a957b7602d97032ac766,53e9afc0b7602d9703a10c29,Directed,347969,,1
53e9a957b7602d97032ac504,53e9a782b7602d97030bf606,Directed,347978,,1
53e9a957b7602d97032ad9c8,53e9b4cab7602d9703fea602,Directed,348035,,1
53e9a957b7602d97032ad9c8,53e9a388b7602d9702c9991a,Directed,348038,,1
53e9a958b7602d97032af595,53e99c52b7602d97024ff869,Directed,348281,,1
53e9a958b7602d97032af595,53e99d9eb7602d970265c471,Directed,348282,,1
53e9a958b7602d97032af595,53e99e14b7602d97026d9e06,Directed,348283,,1
53e9a958b7602d97032af595,53e9a0a5b7602d970298bb6c,Directed,348285,,1
53e9a958b7602d97032af595,53e9a8beb7602d970320de67,Directed,348291,,1
53e9a958b7602d97032af595,53e9aca7b7602d970368135a,Directed,348294,,1
53e9a958b7602d97032af595,53e9b8e8b7602d97044cb7b1,Directed,348300,,1
53e9a958b7602d97032af595,53e9bb0fb7602d970474ab9b,Directed,348301,,1
53e9a958b7602d97032afebc,53e9a246b7602d9702b4edff,Directed,348381,,1
53e9a95db7602d97032b53fc,53e9a358b7602d9702c66da1,Directed,348907,,1
53e9a95db7602d97032b53fc,53e9a4ddb7602d9702dfe8d3,Directed,348909,,1
53e9a95db7602d97032b53fc,53e9b8cdb7602d97044ad6c3,Directed,348913,,1
53e9a95db7602d97032b580f,53e99946b7602d97021849ce,Directed,348918,,1
53e9a95db7602d97032b580f,53e99d4bb7602d9702601bd6,Directed,348920,,1
53e9a95db7602d97032b580f,53e9aa73b7602d97033eb52f,Directed,348928,,1
53e9a95db7602d97032b580f,53e9abd4b7602d970358b6e6,Directed,348931,,1
53e9a95db7602d97032b580f,53e9b326b7602d9703df3fab,Directed,348935,,1
53e9a95db7602d97032b580f,53e9b61bb7602d9704174a4b,Directed,348940,,1
53e9a95db7602d97032b580f,53e99c4cb7602d97024fd0ab,Directed,348943,,1
53e9a95eb7602d97032b869c,53e9b82fb7602d97043e8ca1,Directed,349101,,1
53e9a95eb7602d97032b869c,53e9bd46b7602d97049d413c,Directed,349102,,1
53e9a95eb7602d97032b90c8,53e99acab7602d970234bb0b,Directed,349162,,1
53e9a95eb7602d97032b90c8,53e9a07ab7602d97029645e4,Directed,349167,,1
53e9a95eb7602d97032b90c8,53e9afe9b7602d9703a3d156,Directed,349171,,1
53e9a95eb7602d97032b90c8,53e9b746b7602d97042e1ede,Directed,349179,,1
53e9a95eb7602d97032b90c8,53e9ba2db7602d9704636500,Directed,349181,,1
53e9a95eb7602d97032b90c8,53e9bd81b7602d9704a246f9,Directed,349183,,1
53e9a95eb7602d97032b90c8,53e9bde2b7602d9704a960ae,Directed,349184,,1
53e9a95eb7602d97032b9961,53e9a415b7602d9702d2d2c2,Directed,349245,,1
53e9a95eb7602d97032b9961,53e9a594b7602d9702ebe602,Directed,349246,,1
53e9a95eb7602d97032b9961,53e9a65fb7602d9702f8dac5,Directed,349248,,1
53e9a95eb7602d97032b9961,53e9aad8b7602d97034586bd,Directed,349252,,1
53e9a965b7602d97032ba765,53e99e62b7602d970272a4af,Directed,349338,,1
53e9a965b7602d97032ba765,53e9b166b7602d9703be9f92,Directed,349339,,1
53e9a965b7602d97032bac73,53e9b213b7602d9703ca87b8,Directed,349375,,1
53e9a965b7602d97032bafb8,53e9bd64b7602d97049ffabc,Directed,349391,,1
53e9a965b7602d97032bc1aa,53e99bb1b7602d970245784b,Directed,349475,,1
53e9a965b7602d97032bc1aa,53e9b421b7602d9703f17271,Directed,349490,,1
53e9a965b7602d97032bced6,53e9a335b7602d9702c3cf9e,Directed,349592,,1
53e9a965b7602d97032bcf06,53e9b641b7602d970419f198,Directed,349601,,1
53e9a965b7602d97032bf7fd,53e9afe9b7602d9703a40484,Directed,349793,,1
53e9a965b7602d97032bf7fd,53e9b260b7602d9703cfffa7,Directed,349794,,1
53e9a965b7602d97032bf7fd,53e9b6a7b7602d97042240e9,Directed,349796,,1
53e9a965b7602d97032bf7fd,53e9b879b7602d97044457f4,Directed,349797,,1
53e9a965b7602d97032bf7fd,53e9bcd9b7602d970495fae4,Directed,349799,,1
53e9a96cb7602d97032c1be0,53e9ac76b7602d970364ba58,Directed,349879,,1
53e9a96cb7602d97032c3512,53e99fd0b7602d97028a948b,Directed,350016,,1
53e9a96cb7602d97032c3512,53e99fe9b7602d97028c7682,Directed,350017,,1
53e9a96cb7602d97032c3512,53e9a1eeb7602d9702af1247,Directed,350019,,1
53e9a96cb7602d97032c3512,53e9a335b7602d9702c3da50,Directed,350020,,1
53e9a96cb7602d97032c35e6,53e99b21b7602d97023b8b91,Directed,350032,,1
53e9a96cb7602d97032c35e6,53e9a408b7602d9702d2156b,Directed,350034,,1
53e9a96cb7602d97032c35e6,53e9a96cb7602d97032c35e6,Directed,350035,,1
53e9a96cb7602d97032c35e6,53e9b01cb7602d9703a7420a,Directed,350037,,1
53e9a96db7602d97032c5835,558b2b33e4b037c0875b641f,Directed,350207,,1
53e9a96db7602d97032c5835,53e9a58bb7602d9702eb3e27,Directed,350211,,1
53e9a96db7602d97032c5835,53e9a952b7602d97032a42a0,Directed,350213,,1
53e9a96db7602d97032c5835,53e9b048b7602d9703aa77ab,Directed,350217,,1
53e9a96db7602d97032c5835,53e9ba28b7602d97046343f0,Directed,350220,,1
53e9a96db7602d97032c691d,53e9a440b7602d9702d5d56d,Directed,350310,,1
53e9a96db7602d97032c691d,53e9a704b7602d970303ac1d,Directed,350312,,1
53e9a96db7602d97032c691d,53e9be79b7602d9704b3e94e,Directed,350321,,1
53e9a973b7602d97032ca124,558b01db84ae84d265c0f12a,Directed,350835,,1
53e9a973b7602d97032ca885,53e9aab7b7602d970343304e,Directed,350890,,1
53e9a973b7602d97032ca885,53e9b30ab7602d9703dcfbc3,Directed,350894,,1
53e9a973b7602d97032ca885,53e9b550b7602d970408a70e,Directed,350895,,1
